ProductID,date,inventory_level
P148,2024-07-01,441
P149,2024-07-01,405
P150,2024-07-01,171
P151,2024-07-01,276
P152,2024-07-01,19
P153,2024-07-01,503
P154,2024-07-01,57
P155,2024-07-01,144
P156,2024-07-01,7
P157,2024-07-01,152
P158,2024-07-01,239
P159,2024-07-01,201
P160,2024-07-01,356
P161,2024-07-01,139
P162,2024-07-01,1
P163,2024-07-01,514
P164,2024-07-01,799
P165,2024-07-01,110
P166,2024-07-01,335
P167,2024-07-01,91
P168,2024-07-01,479
P169,2024-07-01,326
P170,2024-07-01,29
P171,2024-07-01,0
P172,2024-07-01,234
P173,2024-07-01,0
P174,2024-07-01,571
P175,2024-07-01,199
P176,2024-07-01,626
P177,2024-07-01,1292
P178,2024-07-01,68
P179,2024-07-01,283
P180,2024-07-01,16
P181,2024-07-01,0
P182,2024-07-01,353
P183,2024-07-01,36
P184,2024-07-01,359
P185,2024-07-01,354
P186,2024-07-01,123
P187,2024-07-01,235
P188,2024-07-01,669
P189,2024-07-01,804
P190,2024-07-01,271
P191,2024-07-01,266
P192,2024-07-01,550
P193,2024-07-01,142
P194,2024-07-01,89
P195,2024-07-01,64
P196,2024-07-01,0
P197,2024-07-01,0
P198,2024-07-01,136
P199,2024-07-01,79
P200,2024-07-01,175
P201,2024-07-01,354
P202,2024-07-01,39
P203,2024-07-01,497
P204,2024-07-01,319
P205,2024-07-01,778
P206,2024-07-01,7
P207,2024-07-01,407
P208,2024-07-01,410
P209,2024-07-01,222
P210,2024-07-01,47
P211,2024-07-01,425
P212,2024-07-01,51
P213,2024-07-01,503
P214,2024-07-01,496
P215,2024-07-01,30
P216,2024-07-01,704
P217,2024-07-01,38
P218,2024-07-01,244
P219,2024-07-01,265
P220,2024-07-01,519
P221,2024-07-01,131
P222,2024-07-01,240
P223,2024-07-01,141
P224,2024-07-01,245
P225,2024-07-01,6
P226,2024-07-01,244
P227,2024-07-01,19
P228,2024-07-01,95
P229,2024-07-01,66
P230,2024-07-01,251
P231,2024-07-01,140
P232,2024-07-01,120
P233,2024-07-01,158
P234,2024-07-01,136
P235,2024-07-01,445
P236,2024-07-01,159
P237,2024-07-01,341
P238,2024-07-01,460
P239,2024-07-01,1813
P240,2024-07-01,14
P241,2024-07-01,26
P242,2024-07-01,425
P243,2024-07-01,352
P244,2024-07-01,197
P245,2024-07-01,81
P246,2024-07-01,116
P247,2024-07-01,304
P248,2024-07-01,1017
P249,2024-07-01,677
P250,2024-07-01,60
P001,2024-08-01,89
P002,2024-08-01,129
P003,2024-08-01,326
P004,2024-08-01,443
P005,2024-08-01,151
P006,2024-08-01,202
P007,2024-08-01,219
P008,2024-08-01,1538
P009,2024-08-01,98
P010,2024-08-01,289
P011,2024-08-01,94
P012,2024-08-01,671
P013,2024-08-01,1177
P014,2024-08-01,32
P015,2024-08-01,365
P016,2024-08-01,93
P017,2024-08-01,198
P018,2024-08-01,149
P019,2024-08-01,41
P020,2024-08-01,1120
P021,2024-08-01,215
P022,2024-08-01,211
P023,2024-08-01,185
P024,2024-08-01,184
P025,2024-08-01,423
P026,2024-08-01,759
P027,2024-08-01,26
P028,2024-08-01,52
P029,2024-08-01,100
P030,2024-08-01,525
P031,2024-08-01,2
P032,2024-08-01,138
P033,2024-08-01,447
P034,2024-08-01,460
P035,2024-08-01,122
P036,2024-08-01,126
P037,2024-08-01,353
P038,2024-08-01,352
P039,2024-08-01,443
P040,2024-08-01,626
P041,2024-08-01,165
P042,2024-08-01,0
P043,2024-08-01,475
P044,2024-08-01,587
P045,2024-08-01,130
P046,2024-08-01,156
P047,2024-08-01,304
P048,2024-08-01,158
P049,2024-08-01,554
P050,2024-08-01,79
P051,2024-08-01,42
P052,2024-08-01,26
P053,2024-08-01,271
P054,2024-08-01,168
P055,2024-08-01,226
P056,2024-08-01,2453
P057,2024-08-01,0
P058,2024-08-01,464
P059,2024-08-01,322
P060,2024-08-01,409
P061,2024-08-01,66
P062,2024-08-01,279
P063,2024-08-01,251
P064,2024-08-01,79
P065,2024-08-01,639
P066,2024-08-01,576
P067,2024-08-01,368
P068,2024-08-01,188
P069,2024-08-01,386
P070,2024-08-01,142
P071,2024-08-01,647
P072,2024-08-01,401
P073,2024-08-01,0
P074,2024-08-01,50
P075,2024-08-01,190
P076,2024-08-01,279
P077,2024-08-01,183
P078,2024-08-01,46
P079,2024-08-01,125
P080,2024-08-01,296
P081,2024-08-01,2
P082,2024-08-01,120
P083,2024-08-01,82
P084,2024-08-01,1106
P085,2024-08-01,544
P086,2024-08-01,1038
P087,2024-08-01,932
P088,2024-08-01,128
P089,2024-08-01,115
P090,2024-08-01,224
P091,2024-08-01,12
P092,2024-08-01,217
P093,2024-08-01,139
P094,2024-08-01,338
P095,2024-08-01,269
P096,2024-08-01,276
P097,2024-08-01,12
P098,2024-08-01,177
P099,2024-08-01,631
P100,2024-08-01,239
P101,2024-08-01,183
P102,2024-08-01,0
P103,2024-08-01,668
P104,2024-08-01,585
P105,2024-08-01,35
P106,2024-08-01,381
P107,2024-08-01,123
P108,2024-08-01,153
P109,2024-08-01,0
P110,2024-08-01,238
P111,2024-08-01,1009
P112,2024-08-01,429
P113,2024-08-01,31
P114,2024-08-01,335
P115,2024-08-01,280
P116,2024-08-01,225
P117,2024-08-01,353
P118,2024-08-01,261
P119,2024-08-01,201
P120,2024-08-01,144
P121,2024-08-01,472
P122,2024-08-01,151
P123,2024-08-01,176
P124,2024-08-01,385
P125,2024-08-01,253
P126,2024-08-01,222
P127,2024-08-01,435
P128,2024-08-01,717
P129,2024-08-01,488
P130,2024-08-01,10
P131,2024-08-01,592
P132,2024-08-01,149
P133,2024-08-01,590
P134,2024-08-01,482
P135,2024-08-01,435
P136,2024-08-01,157
P137,2024-08-01,470
P138,2024-08-01,116
P139,2024-08-01,153
P140,2024-08-01,113
P141,2024-08-01,212
P142,2024-08-01,77
P143,2024-08-01,106
P144,2024-08-01,563
P145,2024-08-01,147
P146,2024-08-01,205
P147,2024-08-01,334
P148,2024-08-01,299
P149,2024-08-01,295
P150,2024-08-01,0
P151,2024-08-01,199
P152,2024-08-01,171
P153,2024-08-01,93
P154,2024-08-01,6
P155,2024-08-01,0
P156,2024-08-01,260
P157,2024-08-01,0
P158,2024-08-01,175
P159,2024-08-01,113
P160,2024-08-01,276
P161,2024-08-01,106
P162,2024-08-01,223
P163,2024-08-01,0
P164,2024-08-01,668
P165,2024-08-01,65
P166,2024-08-01,226
P167,2024-08-01,354
P168,2024-08-01,379
P169,2024-08-01,196
P170,2024-08-01,551
P171,2024-08-01,598
P172,2024-08-01,144
P173,2024-08-01,727
P174,2024-08-01,437
P175,2024-08-01,141
P176,2024-08-01,547
P177,2024-08-01,743
P178,2024-08-01,266
P179,2024-08-01,240
P180,2024-08-01,156
P181,2024-08-01,521
P182,2024-08-01,276
P183,2024-08-01,208
P184,2024-08-01,195
P185,2024-08-01,273
P186,2024-08-01,83
P187,2024-08-01,139
P188,2024-08-01,439
P189,2024-08-01,583
P190,2024-08-01,174
P191,2024-08-01,172
P192,2024-08-01,322
P193,2024-08-01,106
P194,2024-08-01,0
P195,2024-08-01,18
P196,2024-08-01,284
P197,2024-08-01,1389
P198,2024-08-01,84
P199,2024-08-01,689
P200,2024-08-01,131
P201,2024-08-01,260
P202,2024-08-01,269
P203,2024-08-01,307
P204,2024-08-01,206
P205,2024-08-01,652
P206,2024-08-01,150
P207,2024-08-01,339
P208,2024-08-01,333
P209,2024-08-01,111
P210,2024-08-01,753
P211,2024-08-01,303
P212,2024-08-01,0
P213,2024-08-01,389
P214,2024-08-01,190
P215,2024-08-01,231
P216,2024-08-01,564
P217,2024-08-01,218
P218,2024-08-01,188
P219,2024-08-01,144
P220,2024-08-01,413
P221,2024-08-01,31
P222,2024-08-01,192
P223,2024-08-01,79
P224,2024-08-01,209
P225,2024-08-01,189
P226,2024-08-01,202
P227,2024-08-01,258
P228,2024-08-01,1688
P229,2024-08-01,23
P230,2024-08-01,203
P231,2024-08-01,107
P232,2024-08-01,15
P233,2024-08-01,123
P234,2024-08-01,76
P235,2024-08-01,300
P236,2024-08-01,124
P237,2024-08-01,262
P238,2024-08-01,375
P239,2024-08-01,1627
P240,2024-08-01,144
P241,2024-08-01,335
P242,2024-08-01,103
P243,2024-08-01,267
P244,2024-08-01,151
P245,2024-08-01,35
P246,2024-08-01,65
P247,2024-08-01,259
P248,2024-08-01,972
P249,2024-08-01,540
P250,2024-08-01,9
P001,2024-09-01,43
P002,2024-09-01,97
P003,2024-09-01,263
P004,2024-09-01,337
P005,2024-09-01,115
P006,2024-09-01,38
P007,2024-09-01,144
P008,2024-09-01,1444
P009,2024-09-01,1165
P010,2024-09-01,208
P011,2024-09-01,41
P012,2024-09-01,618
P013,2024-09-01,1130
P014,2024-09-01,190
P015,2024-09-01,241
P016,2024-09-01,4
P017,2024-09-01,145
P018,2024-09-01,117
P019,2024-09-01,284
P020,2024-09-01,941
P021,2024-09-01,162
P022,2024-09-01,176
P023,2024-09-01,133
P024,2024-09-01,131
P025,2024-09-01,341
P026,2024-09-01,574
P027,2024-09-01,352
P028,2024-09-01,523
P029,2024-09-01,71
P030,2024-09-01,349
P031,2024-09-01,480
P032,2024-09-01,105
P033,2024-09-01,331
P034,2024-09-01,272
P035,2024-09-01,25
P036,2024-09-01,99
P037,2024-09-01,189
P038,2024-09-01,242
P039,2024-09-01,343
P040,2024-09-01,555
P041,2024-09-01,96
P042,2024-09-01,816
P043,2024-09-01,361
P044,2024-09-01,339
P045,2024-09-01,98
P046,2024-09-01,62
P047,2024-09-01,162
P048,2024-09-01,87
P049,2024-09-01,474
P050,2024-09-01,38
P051,2024-09-01,9
P052,2024-09-01,454
P053,2024-09-01,225
P054,2024-09-01,70
P055,2024-09-01,144
P056,2024-09-01,2381
P057,2024-09-01,289
P058,2024-09-01,333
P059,2024-09-01,255
P060,2024-09-01,261
P061,2024-09-01,30
P062,2024-09-01,229
P063,2024-09-01,142
P064,2024-09-01,690
P065,2024-09-01,476
P066,2024-09-01,482
P067,2024-09-01,242
P068,2024-09-01,129
P069,2024-09-01,310
P070,2024-09-01,1254
P071,2024-09-01,547
P072,2024-09-01,268
P073,2024-09-01,486
P074,2024-09-01,262
P075,2024-09-01,140
P076,2024-09-01,166
P077,2024-09-01,152
P078,2024-09-01,30
P079,2024-09-01,89
P080,2024-09-01,76
P081,2024-09-01,194
P082,2024-09-01,21
P083,2024-09-01,1142
P084,2024-09-01,848
P085,2024-09-01,416
P086,2024-09-01,923
P087,2024-09-01,631
P088,2024-09-01,81
P089,2024-09-01,75
P090,2024-09-01,156
P091,2024-09-01,652
P092,2024-09-01,169
P093,2024-09-01,107
P094,2024-09-01,234
P095,2024-09-01,185
P096,2024-09-01,206
P097,2024-09-01,355
P098,2024-09-01,127
P099,2024-09-01,571
P100,2024-09-01,146
P101,2024-09-01,116
P102,2024-09-01,922
P103,2024-09-01,470
P104,2024-09-01,445
P105,2024-09-01,260
P106,2024-09-01,329
P107,2024-09-01,99
P108,2024-09-01,88
P109,2024-09-01,273
P110,2024-09-01,165
P111,2024-09-01,832
P112,2024-09-01,385
P113,2024-09-01,223
P114,2024-09-01,212
P115,2024-09-01,189
P116,2024-09-01,130
P117,2024-09-01,273
P118,2024-09-01,161
P119,2024-09-01,167
P120,2024-09-01,100
P121,2024-09-01,412
P122,2024-09-01,104
P123,2024-09-01,130
P124,2024-09-01,293
P125,2024-09-01,176
P126,2024-09-01,195
P127,2024-09-01,329
P128,2024-09-01,609
P129,2024-09-01,387
P130,2024-09-01,99
P131,2024-09-01,477
P132,2024-09-01,94
P133,2024-09-01,445
P134,2024-09-01,316
P135,2024-09-01,295
P136,2024-09-01,78
P137,2024-09-01,387
P138,2024-09-01,3
P139,2024-09-01,109
P140,2024-09-01,74
P141,2024-09-01,161
P142,2024-09-01,907
P143,2024-09-01,11
P144,2024-09-01,414
P145,2024-09-01,118
P146,2024-09-01,164
P147,2024-09-01,263
P148,2024-09-01,217
P149,2024-09-01,216
P150,2024-09-01,612
P151,2024-09-01,147
P152,2024-09-01,132
P153,2024-09-01,1203
P154,2024-09-01,123
P155,2024-09-01,961
P156,2024-09-01,203
P157,2024-09-01,1112
P158,2024-09-01,107
P159,2024-09-01,50
P160,2024-09-01,201
P161,2024-09-01,85
P162,2024-09-01,163
P163,2024-09-01,2978
P164,2024-09-01,501
P165,2024-09-01,11
P166,2024-09-01,123
P167,2024-09-01,297
P168,2024-09-01,284
P169,2024-09-01,123
P170,2024-09-01,454
P171,2024-09-01,415
P172,2024-09-01,58
P173,2024-09-01,599
P174,2024-09-01,232
P175,2024-09-01,79
P176,2024-09-01,421
P177,2024-09-01,669
P178,2024-09-01,201
P179,2024-09-01,194
P180,2024-09-01,126
P181,2024-09-01,396
P182,2024-09-01,204
P183,2024-09-01,167
P184,2024-09-01,89
P185,2024-09-01,192
P186,2024-09-01,54
P187,2024-09-01,111
P188,2024-09-01,271
P189,2024-09-01,303
P190,2024-09-01,94
P191,2024-09-01,90
P192,2024-09-01,166
P193,2024-09-01,51
P194,2024-09-01,588
P195,2024-09-01,301
P196,2024-09-01,258
P197,2024-09-01,1143
P198,2024-09-01,44
P199,2024-09-01,566
P200,2024-09-01,81
P201,2024-09-01,170
P202,2024-09-01,208
P203,2024-09-01,172
P204,2024-09-01,116
P205,2024-09-01,427
P206,2024-09-01,118
P207,2024-09-01,261
P208,2024-09-01,255
P209,2024-09-01,49
P210,2024-09-01,507
P211,2024-09-01,208
P212,2024-09-01,305
P213,2024-09-01,299
P214,2024-09-01,133
P215,2024-09-01,172
P216,2024-09-01,469
P217,2024-09-01,180
P218,2024-09-01,135
P219,2024-09-01,69
P220,2024-09-01,332
P221,2024-09-01,668
P222,2024-09-01,135
P223,2024-09-01,16
P224,2024-09-01,171
P225,2024-09-01,139
P226,2024-09-01,166
P227,2024-09-01,185
P228,2024-09-01,1460
P229,2024-09-01,259
P230,2024-09-01,138
P231,2024-09-01,72
P232,2024-09-01,446
P233,2024-09-01,92
P234,2024-09-01,30
P235,2024-09-01,160
P236,2024-09-01,90
P237,2024-09-01,184
P238,2024-09-01,277
P239,2024-09-01,1461
P240,2024-09-01,102
P241,2024-09-01,288
P242,2024-09-01,2553
P243,2024-09-01,203
P244,2024-09-01,97
P245,2024-09-01,335
P246,2024-09-01,28
P247,2024-09-01,198
P248,2024-09-01,851
P249,2024-09-01,387
P250,2024-09-01,153
P001,2024-10-01,366
P002,2024-10-01,56
P003,2024-10-01,181
P004,2024-10-01,194
P005,2024-10-01,84
P006,2024-10-01,353
P007,2024-10-01,83
P008,2024-10-01,1346
P009,2024-10-01,1077
P010,2024-10-01,133
P011,2024-10-01,336
P012,2024-10-01,540
P013,2024-10-01,1038
P014,2024-10-01,158
P015,2024-10-01,145
P016,2024-10-01,539
P017,2024-10-01,89
P018,2024-10-01,89
P019,2024-10-01,246
P020,2024-10-01,744
P021,2024-10-01,112
P022,2024-10-01,146
P023,2024-10-01,69
P024,2024-10-01,95
P025,2024-10-01,279
P026,2024-10-01,362
P027,2024-10-01,291
P028,2024-10-01,445
P029,2024-10-01,34
P030,2024-10-01,190
P031,2024-10-01,388
P032,2024-10-01,74
P033,2024-10-01,226
P034,2024-10-01,139
P035,2024-10-01,622
P036,2024-10-01,70
P037,2024-10-01,747
P038,2024-10-01,183
P039,2024-10-01,213
P040,2024-10-01,503
P041,2024-10-01,35
P042,2024-10-01,738
P043,2024-10-01,194
P044,2024-10-01,281
P045,2024-10-01,64
P046,2024-10-01,508
P047,2024-10-01,852
P048,2024-10-01,20
P049,2024-10-01,408
P050,2024-10-01,7
P051,2024-10-01,215
P052,2024-10-01,410
P053,2024-10-01,174
P054,2024-10-01,0
P055,2024-10-01,69
P056,2024-10-01,2161
P057,2024-10-01,238
P058,2024-10-01,215
P059,2024-10-01,190
P060,2024-10-01,78
P061,2024-10-01,334
P062,2024-10-01,168
P063,2024-10-01,1184
P064,2024-10-01,606
P065,2024-10-01,365
P066,2024-10-01,109
P067,2024-10-01,123
P068,2024-10-01,0
P069,2024-10-01,242
P070,2024-10-01,1103
P071,2024-10-01,442
P072,2024-10-01,163
P073,2024-10-01,436
P074,2024-10-01,221
P075,2024-10-01,87
P076,2024-10-01,79
P077,2024-10-01,128
P078,2024-10-01,56
P079,2024-10-01,59
P080,2024-10-01,23
P081,2024-10-01,153
P082,2024-10-01,898
P083,2024-10-01,1025
P084,2024-10-01,634
P085,2024-10-01,303
P086,2024-10-01,793
P087,2024-10-01,390
P088,2024-10-01,35
P089,2024-10-01,56
P090,2024-10-01,103
P091,2024-10-01,486
P092,2024-10-01,82
P093,2024-10-01,67
P094,2024-10-01,146
P095,2024-10-01,61
P096,2024-10-01,135
P097,2024-10-01,281
P098,2024-10-01,68
P099,2024-10-01,494
P100,2024-10-01,46
P101,2024-10-01,77
P102,2024-10-01,785
P103,2024-10-01,322
P104,2024-10-01,290
P105,2024-10-01,228
P106,2024-10-01,285
P107,2024-10-01,73
P108,2024-10-01,27
P109,2024-10-01,196
P110,2024-10-01,117
P111,2024-10-01,620
P112,2024-10-01,334
P113,2024-10-01,182
P114,2024-10-01,121
P115,2024-10-01,117
P116,2024-10-01,530
P117,2024-10-01,193
P118,2024-10-01,93
P119,2024-10-01,137
P120,2024-10-01,39
P121,2024-10-01,343
P122,2024-10-01,38
P123,2024-10-01,70
P124,2024-10-01,202
P125,2024-10-01,48
P126,2024-10-01,150
P127,2024-10-01,329
P128,2024-10-01,526
P129,2024-10-01,278
P130,2024-10-01,71
P131,2024-10-01,379
P132,2024-10-01,19
P133,2024-10-01,332
P134,2024-10-01,151
P135,2024-10-01,128
P136,2024-10-01,488
P137,2024-10-01,310
P138,2024-10-01,766
P139,2024-10-01,65
P140,2024-10-01,46
P141,2024-10-01,112
P142,2024-10-01,758
P143,2024-10-01,395
P144,2024-10-01,245
P145,2024-10-01,82
P146,2024-10-01,134
P147,2024-10-01,209
P148,2024-10-01,95
P149,2024-10-01,139
P150,2024-10-01,595
P151,2024-10-01,78
P152,2024-10-01,109
P153,2024-10-01,1039
P154,2024-10-01,66
P155,2024-10-01,919
P156,2024-10-01,146
P157,2024-10-01,980
P158,2024-10-01,35
P159,2024-10-01,624
P160,2024-10-01,137
P161,2024-10-01,59
P162,2024-10-01,94
P163,2024-10-01,2905
P164,2024-10-01,360
P165,2024-10-01,360
P166,2024-10-01,59
P167,2024-10-01,209
P168,2024-10-01,189
P169,2024-10-01,52
P170,2024-10-01,374
P171,2024-10-01,246
P172,2024-10-01,669
P173,2024-10-01,477
P174,2024-10-01,95
P175,2024-10-01,24
P176,2024-10-01,222
P177,2024-10-01,431
P178,2024-10-01,154
P179,2024-10-01,141
P180,2024-10-01,92
P181,2024-10-01,247
P182,2024-10-01,133
P183,2024-10-01,125
P184,2024-10-01,811
P185,2024-10-01,117
P186,2024-10-01,21
P187,2024-10-01,0
P188,2024-10-01,85
P189,2024-10-01,55
P190,2024-10-01,584
P191,2024-10-01,691
P192,2024-10-01,1176
P193,2024-10-01,277
P194,2024-10-01,519
P195,2024-10-01,248
P196,2024-10-01,213
P197,2024-10-01,1084
P198,2024-10-01,13
P199,2024-10-01,458
P200,2024-10-01,46
P201,2024-10-01,93
P202,2024-10-01,130
P203,2024-10-01,60
P204,2024-10-01,29
P205,2024-10-01,73
P206,2024-10-01,81
P207,2024-10-01,181
P208,2024-10-01,196
P209,2024-10-01,581
P210,2024-10-01,268
P211,2024-10-01,97
P212,2024-10-01,273
P213,2024-10-01,200
P214,2024-10-01,37
P215,2024-10-01,126
P216,2024-10-01,341
P217,2024-10-01,118
P218,2024-10-01,92
P219,2024-10-01,18
P220,2024-10-01,218
P221,2024-10-01,543
P222,2024-10-01,67
P223,2024-10-01,393
P224,2024-10-01,134
P225,2024-10-01,103
P226,2024-10-01,124
P227,2024-10-01,128
P228,2024-10-01,1258
P229,2024-10-01,210
P230,2024-10-01,86
P231,2024-10-01,44
P232,2024-10-01,354
P233,2024-10-01,63
P234,2024-10-01,241
P235,2024-10-01,900
P236,2024-10-01,54
P237,2024-10-01,114
P238,2024-10-01,192
P239,2024-10-01,1355
P240,2024-10-01,62
P241,2024-10-01,235
P242,2024-10-01,2349
P243,2024-10-01,128
P244,2024-10-01,57
P245,2024-10-01,281
P246,2024-10-01,324
P247,2024-10-01,153
P248,2024-10-01,731
P249,2024-10-01,295
P250,2024-10-01,111
P001,2024-11-01,303
P002,2024-11-01,31
P003,2024-11-01,105
P004,2024-11-01,78
P005,2024-11-01,48
P006,2024-11-01,286
P007,2024-11-01,0
P008,2024-11-01,1294
P009,2024-11-01,989
P010,2024-11-01,67
P011,2024-11-01,270
P012,2024-11-01,444
P013,2024-11-01,1006
P014,2024-11-01,124
P015,2024-11-01,43
P016,2024-11-01,466
P017,2024-11-01,44
P018,2024-11-01,56
P019,2024-11-01,217
P020,2024-11-01,570
P021,2024-11-01,63
P022,2024-11-01,103
P023,2024-11-01,24
P024,2024-11-01,47
P025,2024-11-01,202
P026,2024-11-01,188
P027,2024-11-01,262
P028,2024-11-01,374
P029,2024-11-01,301
P030,2024-11-01,29
P031,2024-11-01,202
P032,2024-11-01,32
P033,2024-11-01,50
P034,2024-11-01,863
P035,2024-11-01,541
P036,2024-11-01,28
P037,2024-11-01,515
P038,2024-11-01,83
P039,2024-11-01,76
P040,2024-11-01,392
P041,2024-11-01,336
P042,2024-11-01,649
P043,2024-11-01,47
P044,2024-11-01,233
P045,2024-11-01,28
P046,2024-11-01,443
P047,2024-11-01,733
P048,2024-11-01,225
P049,2024-11-01,336
P050,2024-11-01,195
P051,2024-11-01,181
P052,2024-11-01,362
P053,2024-11-01,123
P054,2024-11-01,678
P055,2024-11-01,609
P056,2024-11-01,2009
P057,2024-11-01,179
P058,2024-11-01,139
P059,2024-11-01,136
P060,2024-11-01,876
P061,2024-11-01,288
P062,2024-11-01,129
P063,2024-11-01,1058
P064,2024-11-01,535
P065,2024-11-01,256
P066,2024-11-01,1063
P067,2024-11-01,480
P068,2024-11-01,1079
P069,2024-11-01,161
P070,2024-11-01,956
P071,2024-11-01,339
P072,2024-11-01,1
P073,2024-11-01,395
P074,2024-11-01,180
P075,2024-11-01,40
P076,2024-11-01,861
P077,2024-11-01,101
P078,2024-11-01,29
P079,2024-11-01,11
P080,2024-11-01,589
P081,2024-11-01,127
P082,2024-11-01,682
P083,2024-11-01,921
P084,2024-11-01,405
P085,2024-11-01,207
P086,2024-11-01,672
P087,2024-11-01,111
P088,2024-11-01,252
P089,2024-11-01,30
P090,2024-11-01,34
P091,2024-11-01,418
P092,2024-11-01,0
P093,2024-11-01,25
P094,2024-11-01,40
P095,2024-11-01,440
P096,2024-11-01,69
P097,2024-11-01,208
P098,2024-11-01,379
P099,2024-11-01,451
P100,2024-11-01,286
P101,2024-11-01,22
P102,2024-11-01,738
P103,2024-11-01,157
P104,2024-11-01,169
P105,2024-11-01,198
P106,2024-11-01,246
P107,2024-11-01,43
P108,2024-11-01,431
P109,2024-11-01,109
P110,2024-11-01,59
P111,2024-11-01,383
P112,2024-11-01,292
P113,2024-11-01,148
P114,2024-11-01,835
P115,2024-11-01,32
P116,2024-11-01,451
P117,2024-11-01,109
P118,2024-11-01,573
P119,2024-11-01,106
P120,2024-11-01,190
P121,2024-11-01,281
P122,2024-11-01,450
P123,2024-11-01,258
P124,2024-11-01,133
P125,2024-11-01,719
P126,2024-11-01,111
P127,2024-11-01,252
P128,2024-11-01,431
P129,2024-11-01,147
P130,2024-11-01,44
P131,2024-11-01,282
P132,2024-11-01,656
P133,2024-11-01,179
P134,2024-11-01,1397
P135,2024-11-01,913
P136,2024-11-01,430
P137,2024-11-01,234
P138,2024-11-01,615
P139,2024-11-01,34
P140,2024-11-01,9
P141,2024-11-01,46
P142,2024-11-01,621
P143,2024-11-01,366
P144,2024-11-01,74
P145,2024-11-01,51
P146,2024-11-01,108
P147,2024-11-01,145
P148,2024-11-01,907
P149,2024-11-01,73
P150,2024-11-01,520
P151,2024-11-01,4
P152,2024-11-01,80
P153,2024-11-01,875
P154,2024-11-01,11
P155,2024-11-01,722
P156,2024-11-01,72
P157,2024-11-01,853
P158,2024-11-01,213
P159,2024-11-01,546
P160,2024-11-01,67
P161,2024-11-01,28
P162,2024-11-01,342
P163,2024-11-01,2774
P164,2024-11-01,236
P165,2024-11-01,328
P166,2024-11-01,555
P167,2024-11-01,124
P168,2024-11-01,65
P169,2024-11-01,538
P170,2024-11-01,327
P171,2024-11-01,102
P172,2024-11-01,600
P173,2024-11-01,161
P174,2024-11-01,0
P175,2024-11-01,453
P176,2024-11-01,146
P177,2024-11-01,207
P178,2024-11-01,78
P179,2024-11-01,80
P180,2024-11-01,50
P181,2024-11-01,133
P182,2024-11-01,36
P183,2024-11-01,75
P184,2024-11-01,728
P185,2024-11-01,45
P186,2024-11-01,199
P187,2024-11-01,685
P188,2024-11-01,1108
P189,2024-11-01,1756
P190,2024-11-01,514
P191,2024-11-01,613
P192,2024-11-01,1055
P193,2024-11-01,212
P194,2024-11-01,427
P195,2024-11-01,190
P196,2024-11-01,176
P197,2024-11-01,696
P198,2024-11-01,146
P199,2024-11-01,352
P200,2024-11-01,339
P201,2024-11-01,550
P202,2024-11-01,65
P203,2024-11-01,486
P204,2024-11-01,531
P205,2024-11-01,1243
P206,2024-11-01,39
P207,2024-11-01,78
P208,2024-11-01,149
P209,2024-11-01,511
P210,2024-11-01,0
P211,2024-11-01,656
P212,2024-11-01,241
P213,2024-11-01,100
P214,2024-11-01,651
P215,2024-11-01,79
P216,2024-11-01,231
P217,2024-11-01,61
P218,2024-11-01,32
P219,2024-11-01,452
P220,2024-11-01,122
P221,2024-11-01,463
P222,2024-11-01,344
P223,2024-11-01,336
P224,2024-11-01,106
P225,2024-11-01,73
P226,2024-11-01,86
P227,2024-11-01,50
P228,2024-11-01,1037
P229,2024-11-01,159
P230,2024-11-01,25
P231,2024-11-01,22
P232,2024-11-01,271
P233,2024-11-01,41
P234,2024-11-01,199
P235,2024-11-01,731
P236,2024-11-01,27
P237,2024-11-01,24
P238,2024-11-01,65
P239,2024-11-01,1191
P240,2024-11-01,25
P241,2024-11-01,184
P242,2024-11-01,2121
P243,2024-11-01,86
P244,2024-11-01,377
P245,2024-11-01,237
P246,2024-11-01,287
P247,2024-11-01,0
P248,2024-11-01,645
P249,2024-11-01,196
P250,2024-11-01,73
P001,2024-12-01,256
P002,2024-12-01,2
P003,2024-12-01,33
P004,2024-12-01,682
P005,2024-12-01,19
P006,2024-12-01,210
P007,2024-12-01,530
P008,2024-12-01,1173
P009,2024-12-01,917
P010,2024-12-01,295
P011,2024-12-01,233
P012,2024-12-01,341
P013,2024-12-01,914
P014,2024-12-01,91
P015,2024-12-01,808
P016,2024-12-01,398
P017,2024-12-01,198
P018,2024-12-01,27
P019,2024-12-01,186
P020,2024-12-01,385
P021,2024-12-01,13
P022,2024-12-01,65
P023,2024-12-01,197
P024,2024-12-01,184
P025,2024-12-01,136
P026,2024-12-01,35
P027,2024-12-01,214
P028,2024-12-01,299
P029,2024-12-01,271
P030,2024-12-01,690
P031,2024-12-01,0
P032,2024-12-01,139
P033,2024-12-01,983
P034,2024-12-01,738
P035,2024-12-01,464
P036,2024-12-01,127
P037,2024-12-01,380
P038,2024-12-01,0
P039,2024-12-01,941
P040,2024-12-01,339
P041,2024-12-01,273
P042,2024-12-01,559
P043,2024-12-01,1058
P044,2024-12-01,119
P045,2024-12-01,197
P046,2024-12-01,360
P047,2024-12-01,361
P048,2024-12-01,169
P049,2024-12-01,265
P050,2024-12-01,154
P051,2024-12-01,151
P052,2024-12-01,325
P053,2024-12-01,73
P054,2024-12-01,588
P055,2024-12-01,549
P056,2024-12-01,1838
P057,2024-12-01,109
