ProductID,date,quantity_sales
P160,2024-07-01,81
P161,2024-07-01,34
P162,2024-07-01,102
P163,2024-07-01,297
P164,2024-07-01,128
P165,2024-07-01,44
P166,2024-07-01,111
P167,2024-07-01,80
P168,2024-07-01,100
P169,2024-07-01,122
P170,2024-07-01,81
P171,2024-07-01,239
P172,2024-07-01,75
P173,2024-07-01,173
P174,2024-07-01,654
P175,2024-07-01,48
P176,2024-07-01,88
P177,2024-07-01,230
P178,2024-07-01,60
P179,2024-07-01,31
P180,2024-07-01,32
P181,2024-07-01,171
P182,2024-07-01,84
P183,2024-07-01,33
P184,2024-07-01,141
P185,2024-07-01,106
P186,2024-07-01,41
P187,2024-07-01,144
P188,2024-07-01,160
P189,2024-07-01,241
P190,2024-07-01,88
P191,2024-07-01,82
P192,2024-07-01,206
P193,2024-07-01,63
P194,2024-07-01,56
P195,2024-07-01,35
P196,2024-07-01,45
P197,2024-07-01,429
P198,2024-07-01,41
P199,2024-07-01,128
P200,2024-07-01,56
P201,2024-07-01,107
P202,2024-07-01,70
P203,2024-07-01,192
P204,2024-07-01,99
P205,2024-07-01,183
P206,2024-07-01,37
P207,2024-07-01,87
P208,2024-07-01,84
P209,2024-07-01,130
P210,2024-07-01,278
P211,2024-07-01,86
P212,2024-07-01,51
P213,2024-07-01,105
P214,2024-07-01,79
P215,2024-07-01,58
P216,2024-07-01,143
P217,2024-07-01,63
P218,2024-07-01,54
P219,2024-07-01,114
P220,2024-07-01,109
P221,2024-07-01,122
P222,2024-07-01,80
P223,2024-07-01,56
P224,2024-07-01,29
P225,2024-07-01,74
P226,2024-07-01,43
P227,2024-07-01,77
P228,2024-07-01,270
P229,2024-07-01,42
P230,2024-07-01,59
P231,2024-07-01,31
P232,2024-07-01,94
P233,2024-07-01,34
P234,2024-07-01,76
P235,2024-07-01,142
P236,2024-07-01,28
P237,2024-07-01,68
P238,2024-07-01,113
P239,2024-07-01,158
P240,2024-07-01,57
P241,2024-07-01,45
P242,2024-07-01,807
P243,2024-07-01,79
P244,2024-07-01,47
P245,2024-07-01,52
P246,2024-07-01,111
P247,2024-07-01,42
P248,2024-07-01,64
P249,2024-07-01,161
P250,2024-07-01,30
P001,2024-08-01,59
P002,2024-08-01,33
P003,2024-08-01,53
P004,2024-08-01,100
P005,2024-08-01,37
P006,2024-08-01,45
P007,2024-08-01,63
P008,2024-08-01,232
P009,2024-08-01,152
P010,2024-08-01,92
P011,2024-08-01,53
P012,2024-08-01,106
P013,2024-08-01,170
P014,2024-08-01,24
P015,2024-08-01,103
P016,2024-08-01,118
P017,2024-08-01,53
P018,2024-08-01,25
P019,2024-08-01,51
P020,2024-08-01,261
P021,2024-08-01,53
P022,2024-08-01,51
P023,2024-08-01,87
P024,2024-08-01,72
P025,2024-08-01,96
P026,2024-08-01,129
P027,2024-08-01,46
P028,2024-08-01,74
P029,2024-08-01,47
P030,2024-08-01,245
P031,2024-08-01,83
P032,2024-08-01,31
P033,2024-08-01,164
P034,2024-08-01,118
P035,2024-08-01,81
P036,2024-08-01,34
P037,2024-08-01,185
P038,2024-08-01,110
P039,2024-08-01,95
P040,2024-08-01,44
P041,2024-08-01,79
P042,2024-08-01,118
P043,2024-08-01,149
P044,2024-08-01,198
P045,2024-08-01,37
P046,2024-08-01,87
P047,2024-08-01,301
P048,2024-08-01,73
P049,2024-08-01,91
P050,2024-08-01,37
P051,2024-08-01,31
P052,2024-08-01,63
P053,2024-08-01,56
P054,2024-08-01,81
P055,2024-08-01,73
P056,2024-08-01,180
P057,2024-08-01,67
P058,2024-08-01,138
P059,2024-08-01,57
P060,2024-08-01,137
P061,2024-08-01,40
P062,2024-08-01,79
P063,2024-08-01,154
P064,2024-08-01,75
P065,2024-08-01,155
P066,2024-08-01,105
P067,2024-08-01,112
P068,2024-08-01,137
P069,2024-08-01,104
P070,2024-08-01,188
P071,2024-08-01,100
P072,2024-08-01,109
P073,2024-08-01,113
P074,2024-08-01,56
P075,2024-08-01,40
P076,2024-08-01,126
P077,2024-08-01,42
P078,2024-08-01,29
P079,2024-08-01,52
P080,2024-08-01,83
P081,2024-08-01,34
P082,2024-08-01,266
P083,2024-08-01,174
P084,2024-08-01,555
P085,2024-08-01,127
P086,2024-08-01,120
P087,2024-08-01,219
P088,2024-08-01,44
P089,2024-08-01,34
P090,2024-08-01,78
P091,2024-08-01,96
P092,2024-08-01,39
P093,2024-08-01,33
P094,2024-08-01,163
P095,2024-08-01,136
P096,2024-08-01,103
P097,2024-08-01,89
P098,2024-08-01,72
P099,2024-08-01,112
P100,2024-08-01,52
P101,2024-08-01,61
P102,2024-08-01,184
P103,2024-08-01,137
P104,2024-08-01,151
P105,2024-08-01,39
P106,2024-08-01,68
P107,2024-08-01,34
P108,2024-08-01,101
P109,2024-08-01,81
P110,2024-08-01,55
P111,2024-08-01,219
P112,2024-08-01,45
P113,2024-08-01,32
P114,2024-08-01,94
P115,2024-08-01,66
P116,2024-08-01,148
P117,2024-08-01,95
P118,2024-08-01,111
P119,2024-08-01,33
P120,2024-08-01,46
P121,2024-08-01,42
P122,2024-08-01,63
P123,2024-08-01,69
P124,2024-08-01,134
P125,2024-08-01,114
P126,2024-08-01,27
P127,2024-08-01,114
P128,2024-08-01,76
P129,2024-08-01,150
P130,2024-08-01,29
P131,2024-08-01,111
P132,2024-08-01,272
P133,2024-08-01,134
P134,2024-08-01,201
P135,2024-08-01,153
P136,2024-08-01,66
P137,2024-08-01,66
P138,2024-08-01,57
P139,2024-08-01,55
P140,2024-08-01,36
P141,2024-08-01,47
P142,2024-08-01,140
P143,2024-08-01,63
P144,2024-08-01,177
P145,2024-08-01,41
P146,2024-08-01,47
P147,2024-08-01,69
P148,2024-08-01,142
P149,2024-08-01,110
P150,2024-08-01,171
P151,2024-08-01,77
P152,2024-08-01,41
P153,2024-08-01,410
P154,2024-08-01,51
P155,2024-08-01,144
P156,2024-08-01,89
P157,2024-08-01,152
P158,2024-08-01,64
P159,2024-08-01,88
P160,2024-08-01,80
P161,2024-08-01,33
P162,2024-08-01,102
P163,2024-08-01,514
P164,2024-08-01,131
P165,2024-08-01,45
P166,2024-08-01,109
P167,2024-08-01,84
P168,2024-08-01,100
P169,2024-08-01,130
P170,2024-08-01,123
P171,2024-08-01,212
P172,2024-08-01,90
P173,2024-08-01,139
P174,2024-08-01,134
P175,2024-08-01,58
P176,2024-08-01,79
P177,2024-08-01,549
P178,2024-08-01,75
P179,2024-08-01,43
P180,2024-08-01,25
P181,2024-08-01,167
P182,2024-08-01,77
P183,2024-08-01,41
P184,2024-08-01,164
P185,2024-08-01,81
P186,2024-08-01,40
P187,2024-08-01,96
P188,2024-08-01,230
P189,2024-08-01,221
P190,2024-08-01,97
P191,2024-08-01,94
P192,2024-08-01,228
P193,2024-08-01,36
P194,2024-08-01,89
P195,2024-08-01,46
P196,2024-08-01,60
P197,2024-08-01,138
P198,2024-08-01,52
P199,2024-08-01,165
P200,2024-08-01,44
P201,2024-08-01,94
P202,2024-08-01,80
P203,2024-08-01,190
P204,2024-08-01,113
P205,2024-08-01,126
P206,2024-08-01,44
P207,2024-08-01,68
P208,2024-08-01,77
P209,2024-08-01,111
P210,2024-08-01,176
P211,2024-08-01,122
P212,2024-08-01,51
P213,2024-08-01,114
P214,2024-08-01,306
P215,2024-08-01,42
P216,2024-08-01,140
P217,2024-08-01,38
P218,2024-08-01,56
P219,2024-08-01,121
P220,2024-08-01,106
P221,2024-08-01,100
P222,2024-08-01,48
P223,2024-08-01,62
P224,2024-08-01,36
P225,2024-08-01,93
P226,2024-08-01,42
P227,2024-08-01,85
P228,2024-08-01,252
P229,2024-08-01,43
P230,2024-08-01,48
P231,2024-08-01,33
P232,2024-08-01,105
P233,2024-08-01,35
P234,2024-08-01,60
P235,2024-08-01,145
P236,2024-08-01,35
P237,2024-08-01,79
P238,2024-08-01,85
P239,2024-08-01,186
P240,2024-08-01,49
P241,2024-08-01,47
P242,2024-08-01,322
P243,2024-08-01,85
P244,2024-08-01,46
P245,2024-08-01,46
P246,2024-08-01,51
P247,2024-08-01,45
P248,2024-08-01,45
P249,2024-08-01,137
P250,2024-08-01,51
P001,2024-09-01,46
P002,2024-09-01,32
P003,2024-09-01,63
P004,2024-09-01,106
P005,2024-09-01,36
P006,2024-09-01,164
P007,2024-09-01,75
P008,2024-09-01,94
P009,2024-09-01,93
P010,2024-09-01,81
P011,2024-09-01,53
P012,2024-09-01,53
P013,2024-09-01,47
P014,2024-09-01,32
P015,2024-09-01,124
P016,2024-09-01,89
P017,2024-09-01,53
P018,2024-09-01,32
P019,2024-09-01,32
P020,2024-09-01,179
P021,2024-09-01,53
P022,2024-09-01,35
P023,2024-09-01,52
P024,2024-09-01,53
P025,2024-09-01,82
P026,2024-09-01,185
P027,2024-09-01,61
P028,2024-09-01,78
P029,2024-09-01,29
P030,2024-09-01,176
P031,2024-09-01,51
P032,2024-09-01,33
P033,2024-09-01,116
P034,2024-09-01,188
P035,2024-09-01,97
P036,2024-09-01,27
P037,2024-09-01,164
P038,2024-09-01,110
P039,2024-09-01,100
P040,2024-09-01,71
P041,2024-09-01,69
P042,2024-09-01,75
P043,2024-09-01,114
P044,2024-09-01,248
P045,2024-09-01,32
P046,2024-09-01,94
P047,2024-09-01,142
P048,2024-09-01,71
P049,2024-09-01,80
P050,2024-09-01,41
P051,2024-09-01,33
P052,2024-09-01,51
P053,2024-09-01,46
P054,2024-09-01,98
P055,2024-09-01,82
P056,2024-09-01,72
P057,2024-09-01,66
P058,2024-09-01,131
P059,2024-09-01,67
P060,2024-09-01,148
P061,2024-09-01,36
P062,2024-09-01,50
P063,2024-09-01,109
P064,2024-09-01,68
P065,2024-09-01,163
P066,2024-09-01,94
P067,2024-09-01,126
P068,2024-09-01,59
P069,2024-09-01,76
P070,2024-09-01,173
P071,2024-09-01,100
P072,2024-09-01,133
P073,2024-09-01,59
P074,2024-09-01,56
P075,2024-09-01,50
P076,2024-09-01,113
P077,2024-09-01,31
P078,2024-09-01,16
P079,2024-09-01,36
P080,2024-09-01,220
P081,2024-09-01,33
P082,2024-09-01,99
P083,2024-09-01,110
P084,2024-09-01,258
P085,2024-09-01,128
P086,2024-09-01,115
P087,2024-09-01,301
P088,2024-09-01,47
P089,2024-09-01,40
P090,2024-09-01,68
P091,2024-09-01,51
P092,2024-09-01,48
P093,2024-09-01,32
P094,2024-09-01,104
P095,2024-09-01,84
P096,2024-09-01,70
P097,2024-09-01,81
P098,2024-09-01,50
P099,2024-09-01,60
P100,2024-09-01,93
P101,2024-09-01,67
P102,2024-09-01,85
P103,2024-09-01,198
P104,2024-09-01,140
P105,2024-09-01,41
P106,2024-09-01,52
P107,2024-09-01,24
P108,2024-09-01,65
P109,2024-09-01,61
P110,2024-09-01,73
P111,2024-09-01,177
P112,2024-09-01,44
P113,2024-09-01,34
P114,2024-09-01,123
P115,2024-09-01,91
P116,2024-09-01,95
P117,2024-09-01,80
P118,2024-09-01,100
P119,2024-09-01,34
P120,2024-09-01,44
P121,2024-09-01,60
P122,2024-09-01,47
P123,2024-09-01,46
P124,2024-09-01,92
P125,2024-09-01,77
P126,2024-09-01,27
P127,2024-09-01,106
P128,2024-09-01,108
P129,2024-09-01,101
P130,2024-09-01,34
P131,2024-09-01,115
P132,2024-09-01,55
P133,2024-09-01,145
P134,2024-09-01,166
P135,2024-09-01,140
P136,2024-09-01,79
P137,2024-09-01,83
P138,2024-09-01,113
P139,2024-09-01,44
P140,2024-09-01,39
P141,2024-09-01,51
P142,2024-09-01,124
P143,2024-09-01,95
P144,2024-09-01,149
P145,2024-09-01,29
P146,2024-09-01,41
P147,2024-09-01,71
P148,2024-09-01,82
P149,2024-09-01,79
P150,2024-09-01,45
P151,2024-09-01,52
P152,2024-09-01,39
P153,2024-09-01,279
P154,2024-09-01,52
P155,2024-09-01,94
P156,2024-09-01,57
P157,2024-09-01,135
P158,2024-09-01,68
P159,2024-09-01,63
P160,2024-09-01,75
P161,2024-09-01,21
P162,2024-09-01,60
P163,2024-09-01,177
P164,2024-09-01,167
P165,2024-09-01,54
P166,2024-09-01,103
P167,2024-09-01,57
P168,2024-09-01,95
P169,2024-09-01,73
P170,2024-09-01,97
P171,2024-09-01,183
P172,2024-09-01,86
P173,2024-09-01,128
P174,2024-09-01,205
P175,2024-09-01,62
P176,2024-09-01,126
P177,2024-09-01,74
P178,2024-09-01,65
P179,2024-09-01,46
P180,2024-09-01,30
P181,2024-09-01,125
P182,2024-09-01,72
P183,2024-09-01,41
P184,2024-09-01,106
P185,2024-09-01,81
P186,2024-09-01,29
P187,2024-09-01,28
P188,2024-09-01,168
P189,2024-09-01,280
P190,2024-09-01,80
P191,2024-09-01,82
P192,2024-09-01,156
P193,2024-09-01,55
P194,2024-09-01,96
P195,2024-09-01,38
P196,2024-09-01,26
P197,2024-09-01,246
P198,2024-09-01,40
P199,2024-09-01,123
P200,2024-09-01,50
P201,2024-09-01,90
P202,2024-09-01,61
P203,2024-09-01,135
P204,2024-09-01,90
P205,2024-09-01,225
P206,2024-09-01,32
P207,2024-09-01,78
P208,2024-09-01,78
P209,2024-09-01,62
P210,2024-09-01,246
P211,2024-09-01,95
P212,2024-09-01,35
P213,2024-09-01,90
P214,2024-09-01,57
P215,2024-09-01,59
P216,2024-09-01,95
P217,2024-09-01,38
P218,2024-09-01,53
P219,2024-09-01,75
P220,2024-09-01,81
P221,2024-09-01,70
P222,2024-09-01,57
P223,2024-09-01,63
P224,2024-09-01,38
P225,2024-09-01,50
P226,2024-09-01,36
P227,2024-09-01,73
P228,2024-09-01,228
P229,2024-09-01,61
P230,2024-09-01,65
P231,2024-09-01,35
P232,2024-09-01,96
P233,2024-09-01,31
P234,2024-09-01,46
P235,2024-09-01,140
P236,2024-09-01,34
P237,2024-09-01,78
P238,2024-09-01,98
P239,2024-09-01,166
P240,2024-09-01,42
P241,2024-09-01,47
P242,2024-09-01,236
P243,2024-09-01,64
P244,2024-09-01,54
P245,2024-09-01,42
P246,2024-09-01,37
P247,2024-09-01,61
P248,2024-09-01,121
P249,2024-09-01,153
P250,2024-09-01,48
P001,2024-10-01,53
P002,2024-10-01,41
P003,2024-10-01,82
P004,2024-10-01,143
P005,2024-10-01,31
P006,2024-10-01,19
P007,2024-10-01,61
P008,2024-10-01,98
P009,2024-10-01,88
P010,2024-10-01,75
P011,2024-10-01,54
P012,2024-10-01,78
P013,2024-10-01,92
P014,2024-10-01,32
P015,2024-10-01,96
P016,2024-10-01,55
P017,2024-10-01,56
P018,2024-10-01,28
P019,2024-10-01,38
P020,2024-10-01,197
P021,2024-10-01,50
P022,2024-10-01,30
P023,2024-10-01,64
P024,2024-10-01,36
P025,2024-10-01,62
P026,2024-10-01,212
P027,2024-10-01,61
P028,2024-10-01,78
P029,2024-10-01,37
P030,2024-10-01,159
P031,2024-10-01,92
P032,2024-10-01,31
P033,2024-10-01,105
P034,2024-10-01,133
P035,2024-10-01,78
P036,2024-10-01,29
P037,2024-10-01,173
P038,2024-10-01,59
P039,2024-10-01,130
P040,2024-10-01,52
P041,2024-10-01,61
P042,2024-10-01,78
P043,2024-10-01,167
P044,2024-10-01,58
P045,2024-10-01,34
P046,2024-10-01,76
P047,2024-10-01,195
P048,2024-10-01,67
P049,2024-10-01,66
P050,2024-10-01,31
P051,2024-10-01,32
P052,2024-10-01,44
P053,2024-10-01,51
P054,2024-10-01,70
P055,2024-10-01,75
P056,2024-10-01,220
P057,2024-10-01,51
P058,2024-10-01,118
P059,2024-10-01,65
P060,2024-10-01,183
P061,2024-10-01,33
P062,2024-10-01,61
P063,2024-10-01,122
P064,2024-10-01,84
P065,2024-10-01,111
P066,2024-10-01,373
P067,2024-10-01,119
P068,2024-10-01,129
P069,2024-10-01,68
P070,2024-10-01,151
P071,2024-10-01,105
P072,2024-10-01,105
P073,2024-10-01,50
P074,2024-10-01,41
P075,2024-10-01,53
P076,2024-10-01,87
P077,2024-10-01,24
P078,2024-10-01,38
P079,2024-10-01,30
P080,2024-10-01,53
P081,2024-10-01,41
P082,2024-10-01,218
P083,2024-10-01,117
P084,2024-10-01,214
P085,2024-10-01,113
P086,2024-10-01,130
P087,2024-10-01,241
P088,2024-10-01,46
P089,2024-10-01,19
P090,2024-10-01,53
P091,2024-10-01,166
P092,2024-10-01,87
P093,2024-10-01,40
P094,2024-10-01,88
P095,2024-10-01,124
P096,2024-10-01,71
P097,2024-10-01,74
P098,2024-10-01,59
P099,2024-10-01,77
P100,2024-10-01,100
P101,2024-10-01,39
P102,2024-10-01,137
P103,2024-10-01,148
P104,2024-10-01,155
P105,2024-10-01,32
P106,2024-10-01,44
P107,2024-10-01,26
P108,2024-10-01,61
P109,2024-10-01,77
P110,2024-10-01,48
P111,2024-10-01,212
P112,2024-10-01,51
P113,2024-10-01,41
P114,2024-10-01,91
P115,2024-10-01,72
P116,2024-10-01,97
P117,2024-10-01,80
P118,2024-10-01,68
P119,2024-10-01,30
P120,2024-10-01,61
P121,2024-10-01,69
P122,2024-10-01,66
P123,2024-10-01,60
P124,2024-10-01,91
P125,2024-10-01,128
P126,2024-10-01,45
P127,2024-10-01,0
P128,2024-10-01,83
P129,2024-10-01,109
P130,2024-10-01,28
P131,2024-10-01,98
P132,2024-10-01,75
P133,2024-10-01,113
P134,2024-10-01,165
P135,2024-10-01,167
P136,2024-10-01,69
P137,2024-10-01,77
P138,2024-10-01,24
P139,2024-10-01,44
P140,2024-10-01,28
P141,2024-10-01,49
P142,2024-10-01,149
P143,2024-10-01,99
P144,2024-10-01,169
P145,2024-10-01,36
P146,2024-10-01,30
P147,2024-10-01,54
P148,2024-10-01,122
P149,2024-10-01,77
P150,2024-10-01,17
P151,2024-10-01,69
P152,2024-10-01,23
P153,2024-10-01,164
P154,2024-10-01,57
P155,2024-10-01,42
P156,2024-10-01,57
P157,2024-10-01,132
P158,2024-10-01,72
P159,2024-10-01,67
P160,2024-10-01,64
P161,2024-10-01,26
P162,2024-10-01,69
P163,2024-10-01,73
P164,2024-10-01,141
P165,2024-10-01,36
P166,2024-10-01,64
P167,2024-10-01,88
P168,2024-10-01,95
P169,2024-10-01,71
P170,2024-10-01,80
P171,2024-10-01,169
P172,2024-10-01,60
P173,2024-10-01,122
P174,2024-10-01,137
P175,2024-10-01,55
P176,2024-10-01,199
P177,2024-10-01,238
P178,2024-10-01,47
P179,2024-10-01,53
P180,2024-10-01,34
P181,2024-10-01,149
P182,2024-10-01,71
P183,2024-10-01,42
P184,2024-10-01,101
P185,2024-10-01,75
P186,2024-10-01,33
P187,2024-10-01,111
P188,2024-10-01,186
P189,2024-10-01,248
P190,2024-10-01,44
P191,2024-10-01,90
P192,2024-10-01,172
P193,2024-10-01,33
P194,2024-10-01,69
P195,2024-10-01,53
P196,2024-10-01,45
P197,2024-10-01,59
P198,2024-10-01,31
P199,2024-10-01,108
P200,2024-10-01,35
P201,2024-10-01,77
P202,2024-10-01,78
P203,2024-10-01,112
P204,2024-10-01,87
P205,2024-10-01,354
P206,2024-10-01,37
P207,2024-10-01,80
P208,2024-10-01,59
P209,2024-10-01,78
P210,2024-10-01,239
P211,2024-10-01,111
P212,2024-10-01,32
P213,2024-10-01,99
P214,2024-10-01,96
P215,2024-10-01,46
P216,2024-10-01,128
P217,2024-10-01,62
P218,2024-10-01,43
P219,2024-10-01,51
P220,2024-10-01,114
P221,2024-10-01,125
P222,2024-10-01,68
P223,2024-10-01,50
P224,2024-10-01,37
P225,2024-10-01,36
P226,2024-10-01,42
P227,2024-10-01,57
P228,2024-10-01,202
P229,2024-10-01,49
P230,2024-10-01,52
P231,2024-10-01,28
P232,2024-10-01,92
P233,2024-10-01,29
P234,2024-10-01,34
P235,2024-10-01,115
P236,2024-10-01,36
P237,2024-10-01,70
P238,2024-10-01,85
P239,2024-10-01,106
P240,2024-10-01,40
P241,2024-10-01,53
P242,2024-10-01,204
P243,2024-10-01,75
P244,2024-10-01,40
P245,2024-10-01,54
P246,2024-10-01,173
P247,2024-10-01,45
P248,2024-10-01,120
P249,2024-10-01,92
P250,2024-10-01,42
P001,2024-11-01,63
P002,2024-11-01,25
P003,2024-11-01,76
P004,2024-11-01,116
P005,2024-11-01,36
P006,2024-11-01,67
P007,2024-11-01,83
P008,2024-11-01,52
P009,2024-11-01,88
P010,2024-11-01,66
P011,2024-11-01,66
P012,2024-11-01,96
P013,2024-11-01,32
P014,2024-11-01,34
P015,2024-11-01,102
P016,2024-11-01,73
P017,2024-11-01,45
P018,2024-11-01,33
P019,2024-11-01,29
P020,2024-11-01,174
P021,2024-11-01,49
P022,2024-11-01,43
P023,2024-11-01,45
P024,2024-11-01,48
P025,2024-11-01,77
P026,2024-11-01,174
P027,2024-11-01,29
P028,2024-11-01,71
P029,2024-11-01,39
P030,2024-11-01,161
P031,2024-11-01,186
P032,2024-11-01,42
P033,2024-11-01,176
P034,2024-11-01,156
P035,2024-11-01,81
P036,2024-11-01,42
P037,2024-11-01,232
P038,2024-11-01,100
P039,2024-11-01,137
P040,2024-11-01,111
P041,2024-11-01,51
P042,2024-11-01,89
P043,2024-11-01,147
P044,2024-11-01,48
P045,2024-11-01,36
P046,2024-11-01,65
P047,2024-11-01,119
P048,2024-11-01,78
P049,2024-11-01,72
P050,2024-11-01,33
P051,2024-11-01,34
P052,2024-11-01,48
P053,2024-11-01,51
P054,2024-11-01,67
P055,2024-11-01,79
P056,2024-11-01,152
P057,2024-11-01,59
P058,2024-11-01,76
P059,2024-11-01,54
P060,2024-11-01,139
P061,2024-11-01,46
P062,2024-11-01,39
P063,2024-11-01,126
P064,2024-11-01,71
P065,2024-11-01,109
P066,2024-11-01,195
P067,2024-11-01,123
P068,2024-11-01,94
P069,2024-11-01,81
P070,2024-11-01,147
P071,2024-11-01,103
P072,2024-11-01,162
P073,2024-11-01,41
P074,2024-11-01,41
P075,2024-11-01,47
P076,2024-11-01,92
P077,2024-11-01,27
P078,2024-11-01,27
P079,2024-11-01,48
P080,2024-11-01,30
P081,2024-11-01,26
P082,2024-11-01,216
P083,2024-11-01,104
P084,2024-11-01,229
P085,2024-11-01,96
P086,2024-11-01,121
P087,2024-11-01,279
P088,2024-11-01,61
P089,2024-11-01,26
P090,2024-11-01,69
P091,2024-11-01,68
P092,2024-11-01,82
P093,2024-11-01,42
P094,2024-11-01,106
P095,2024-11-01,82
P096,2024-11-01,66
P097,2024-11-01,73
P098,2024-11-01,53
P099,2024-11-01,43
P100,2024-11-01,252
P101,2024-11-01,55
P102,2024-11-01,47
P103,2024-11-01,165
P104,2024-11-01,121
P105,2024-11-01,30
P106,2024-11-01,39
P107,2024-11-01,30
P108,2024-11-01,53
P109,2024-11-01,87
P110,2024-11-01,58
P111,2024-11-01,237
P112,2024-11-01,42
P113,2024-11-01,34
P114,2024-11-01,113
P115,2024-11-01,85
P116,2024-11-01,79
P117,2024-11-01,84
P118,2024-11-01,82
P119,2024-11-01,31
P120,2024-11-01,51
P121,2024-11-01,62
P122,2024-11-01,60
P123,2024-11-01,47
P124,2024-11-01,69
P125,2024-11-01,78
P126,2024-11-01,39
P127,2024-11-01,77
P128,2024-11-01,95
P129,2024-11-01,131
P130,2024-11-01,27
P131,2024-11-01,97
P132,2024-11-01,170
P133,2024-11-01,153
P134,2024-11-01,175
P135,2024-11-01,138
P136,2024-11-01,58
P137,2024-11-01,76
P138,2024-11-01,151
P139,2024-11-01,31
P140,2024-11-01,37
P141,2024-11-01,66
P142,2024-11-01,137
P143,2024-11-01,29
P144,2024-11-01,171
P145,2024-11-01,31
P146,2024-11-01,26
P147,2024-11-01,64
P148,2024-11-01,117
P149,2024-11-01,66
P150,2024-11-01,75
P151,2024-11-01,74
P152,2024-11-01,29
P153,2024-11-01,164
P154,2024-11-01,55
P155,2024-11-01,197
P156,2024-11-01,74
P157,2024-11-01,127
P158,2024-11-01,97
P159,2024-11-01,78
P160,2024-11-01,70
P161,2024-11-01,31
P162,2024-11-01,62
P163,2024-11-01,131
P164,2024-11-01,124
P165,2024-11-01,32
P166,2024-11-01,59
P167,2024-11-01,85
P168,2024-11-01,124
P169,2024-11-01,65
P170,2024-11-01,47
P171,2024-11-01,144
P172,2024-11-01,69
P173,2024-11-01,316
P174,2024-11-01,95
P175,2024-11-01,44
P176,2024-11-01,76
P177,2024-11-01,224
P178,2024-11-01,76
P179,2024-11-01,61
P180,2024-11-01,42
P181,2024-11-01,114
P182,2024-11-01,97
P183,2024-11-01,50
P184,2024-11-01,83
P185,2024-11-01,72
P186,2024-11-01,27
P187,2024-11-01,51
P188,2024-11-01,147
P189,2024-11-01,301
P190,2024-11-01,70
P191,2024-11-01,78
P192,2024-11-01,121
P193,2024-11-01,65
P194,2024-11-01,92
P195,2024-11-01,58
P196,2024-11-01,37
P197,2024-11-01,388
P198,2024-11-01,32
P199,2024-11-01,106
P200,2024-11-01,55
P201,2024-11-01,70
P202,2024-11-01,65
P203,2024-11-01,158
P204,2024-11-01,81
P205,2024-11-01,479
P206,2024-11-01,42
P207,2024-11-01,103
P208,2024-11-01,47
P209,2024-11-01,70
P210,2024-11-01,268
P211,2024-11-01,99
P212,2024-11-01,32
P213,2024-11-01,100
P214,2024-11-01,1
P215,2024-11-01,47
P216,2024-11-01,110
P217,2024-11-01,57
P218,2024-11-01,60
P219,2024-11-01,63
P220,2024-11-01,96
P221,2024-11-01,80
P222,2024-11-01,72
P223,2024-11-01,57
P224,2024-11-01,28
P225,2024-11-01,30
P226,2024-11-01,38
P227,2024-11-01,78
P228,2024-11-01,221
P229,2024-11-01,51
P230,2024-11-01,61
P231,2024-11-01,22
P232,2024-11-01,83
P233,2024-11-01,22
P234,2024-11-01,42
P235,2024-11-01,169
P236,2024-11-01,27
P237,2024-11-01,90
P238,2024-11-01,127
P239,2024-11-01,164
P240,2024-11-01,37
P241,2024-11-01,51
P242,2024-11-01,228
P243,2024-11-01,42
P244,2024-11-01,56
P245,2024-11-01,44
P246,2024-11-01,37
P247,2024-11-01,153
P248,2024-11-01,86
P249,2024-11-01,99
P250,2024-11-01,38
P001,2024-12-01,47
P002,2024-12-01,29
P003,2024-12-01,72
P004,2024-12-01,130
P005,2024-12-01,29
P006,2024-12-01,76
P007,2024-12-01,99
P008,2024-12-01,121
P009,2024-12-01,72
P010,2024-12-01,70
P011,2024-12-01,37
P012,2024-12-01,103
P013,2024-12-01,92
P014,2024-12-01,33
P015,2024-12-01,97
P016,2024-12-01,68
P017,2024-12-01,53
P018,2024-12-01,29
P019,2024-12-01,31
P020,2024-12-01,185
P021,2024-12-01,50
P022,2024-12-01,38
P023,2024-12-01,44
P024,2024-12-01,48
P025,2024-12-01,66
P026,2024-12-01,153
P027,2024-12-01,48
P028,2024-12-01,75
P029,2024-12-01,30
P030,2024-12-01,169
P031,2024-12-01,202
P032,2024-12-01,37
P033,2024-12-01,131
P034,2024-12-01,125
P035,2024-12-01,77
P036,2024-12-01,34
P037,2024-12-01,135
P038,2024-12-01,83
P039,2024-12-01,121
P040,2024-12-01,53
P041,2024-12-01,63
P042,2024-12-01,90
P043,2024-12-01,133
P044,2024-12-01,114
P045,2024-12-01,40
P046,2024-12-01,83
P047,2024-12-01,372
P048,2024-12-01,56
P049,2024-12-01,71
P050,2024-12-01,41
P051,2024-12-01,30
P052,2024-12-01,37
P053,2024-12-01,50
P054,2024-12-01,90
P055,2024-12-01,60
P056,2024-12-01,171
P057,2024-12-01,70
P058,2024-12-01,126
P059,2024-12-01,96
P060,2024-12-01,149
P061,2024-12-01,36
P062,2024-12-01,50
P063,2024-12-01,124
P064,2024-12-01,67
P065,2024-12-01,137
P066,2024-12-01,91
P067,2024-12-01,103
P068,2024-12-01,109
P069,2024-12-01,111
P070,2024-12-01,203
P071,2024-12-01,102
P072,2024-12-01,165
P073,2024-12-01,361
P074,2024-12-01,50
